video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,occlusion_level,tracker
MVI_63554,103,0,medium,17,0.68,lost,496.0,,0.5294,71,partial,KF + CV (goc)
MVI_63554,105,0,long,61,2.44,lost,500.0,,0.7705,66,partial,KF + CV (goc)
MVI_63554,108,0,long,44,1.76,no_before,,,0.0,51,partial,KF + CV (goc)
MVI_63554,109,0,medium,18,0.72,no_before,,,0.2778,31,partial,KF + CV (goc)
MVI_63554,112,0,medium,31,1.24,no_before,,,0.6129,61,partial,KF + CV (goc)
MVI_63554,115,0,long,53,2.12,lost,556.0,,0.0943,61,partial,KF + CV (goc)
MVI_63554,116,0,medium,15,0.6,no_before,,,0.2,26,partial,KF + CV (goc)
MVI_63554,117,0,long,53,2.12,lost,563.0,,0.4717,61,partial,KF + CV (goc)
MVI_63554,120,0,medium,15,0.6,no_before,,,0.2,26,partial,KF + CV (goc)
MVI_63554,123,0,long,60,2.4,no_before,,,0.4167,61,partial,KF + CV (goc)
MVI_63554,124,0,long,54,2.16,no_before,,,0.1111,61,partial,KF + CV (goc)
MVI_63554,126,0,medium,37,1.48,lost,608.0,,0.9189,56,partial,KF + CV (goc)
MVI_63554,129,0,medium,13,0.52,no_before,,,0.3846,21,partial,KF + CV (goc)
MVI_63554,132,0,short,12,0.48,no_before,,,0.4167,26,partial,KF + CV (goc)
MVI_63554,134,0,long,55,2.2,lost,658.0,,0.6909,61,partial,KF + CV (goc)
MVI_63554,137,0,short,12,0.48,no_before,,,0.1667,16,partial,KF + CV (goc)
MVI_63554,139,0,long,48,1.92,lost,680.0,,0.875,56,partial,KF + CV (goc)
MVI_63554,142,0,medium,15,0.6,no_before,,,0.3333,26,partial,KF + CV (goc)
MVI_63554,143,0,long,57,2.28,lost,690.0,,0.8772,66,partial,KF + CV (goc)
MVI_63554,147,0,long,39,1.56,lost,705.0,,0.0256,46,partial,KF + CV (goc)
MVI_63554,148,0,short,8,0.32,preserved,702.0,702.0,1.0,56,partial,KF + CV (goc)
MVI_63554,151,0,short,12,0.48,no_before,,,0.5,21,partial,KF + CV (goc)
MVI_63554,152,0,short,10,0.4,preserved,722.0,722.0,1.0,61,partial,KF + CV (goc)
MVI_63554,152,1,short,2,0.08,preserved,722.0,722.0,1.0,61,partial,KF + CV (goc)
MVI_63554,152,2,short,5,0.2,lost,722.0,,0.0,61,partial,KF + CV (goc)
MVI_63554,153,0,medium,14,0.56,no_before,,,0.3571,20,partial,KF + CV (goc)
MVI_63554,155,0,long,49,1.96,lost,730.0,,0.0816,56,partial,KF + CV (goc)
MVI_63554,158,0,long,54,2.16,lost,745.0,,0.8889,66,partial,KF + CV (goc)
MVI_63554,160,0,short,12,0.48,no_before,,,0.3333,21,partial,KF + CV (goc)
MVI_63554,162,0,long,54,2.16,lost,753.0,,0.7407,61,partial,KF + CV (goc)
MVI_63554,163,0,long,54,2.16,no_before,,,0.9259,71,partial,KF + CV (goc)
MVI_63554,164,0,long,66,2.64,no_before,,,0.9697,66,partial,KF + CV (goc)
MVI_63554,165,0,long,52,2.08,lost,769.0,,0.0577,56,partial,KF + CV (goc)
MVI_63554,168,0,long,53,2.12,lost,794.0,,0.8491,61,partial,KF + CV (goc)
MVI_63554,169,0,medium,14,0.56,no_before,,,0.7143,21,partial,KF + CV (goc)
MVI_63554,171,0,long,50,2.0,lost,813.0,,0.1,56,partial,KF + CV (goc)
MVI_63554,174,0,short,11,0.44,no_before,,,0.3636,16,partial,KF + CV (goc)
MVI_63554,175,0,long,59,2.36,lost,822.0,,0.7288,66,partial,KF + CV (goc)
MVI_63554,177,0,long,51,2.04,lost,834.0,,0.0784,56,partial,KF + CV (goc)
MVI_63554,180,0,short,9,0.36,no_before,,,0.8889,16,partial,KF + CV (goc)
MVI_63554,182,0,long,51,2.04,lost,856.0,,0.098,56,partial,KF + CV (goc)
MVI_63554,183,0,short,8,0.32,no_before,,,0.125,21,partial,KF + CV (goc)
MVI_63554,185,0,long,39,1.56,no_before,,,0.8205,40,partial,KF + CV (goc)
MVI_63554,186,0,medium,18,0.72,lost,865.0,,0.1111,25,partial,KF + CV (goc)
MVI_63554,188,0,short,11,0.44,no_before,,,0.3636,15,partial,KF + CV (goc)
MVI_63554,189,0,medium,14,0.56,no_before,,,0.7143,31,partial,KF + CV (goc)
MVI_63554,190,0,medium,17,0.68,no_before,,,0.4118,31,partial,KF + CV (goc)
MVI_40131,1,0,long,61,2.44,switched,4.0,116.0,0.0,486,full,KF + CV (goc)
MVI_40131,19,0,long,54,2.16,switched,79.0,408.0,0.0,1086,full,KF + CV (goc)
MVI_40131,35,0,long,50,2.0,switched,263.0,437.0,0.0,456,full,KF + CV (goc)
MVI_40171,9,0,short,1,0.04,preserved,49.0,49.0,1.0,61,full,KF + CV (goc)
MVI_40171,9,1,short,10,0.4,preserved,49.0,49.0,0.9,61,full,KF + CV (goc)
MVI_40171,26,0,short,3,0.12,preserved,229.0,229.0,0.6667,56,full,KF + CV (goc)
MVI_40171,41,0,long,66,2.64,switched,6.0,296.0,0.0,1150,full,KF + CV (goc)
MVI_40171,41,1,long,38,1.52,switched,296.0,393.0,0.0,1150,full,KF + CV (goc)
MVI_40171,42,0,medium,14,0.56,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40171,42,1,short,1,0.04,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40171,42,2,short,2,0.08,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40171,42,3,long,772,30.88,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40171,42,4,long,142,5.68,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40171,43,0,long,121,4.84,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40171,43,1,long,1012,40.48,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40171,44,0,long,141,5.64,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40171,44,1,long,989,39.56,no_before,,,0.0,1150,full,KF + CV (goc)
MVI_40172,16,0,long,158,6.32,no_before,,,0.0,227,full,KF + CV (goc)
MVI_40172,99,0,long,42,1.68,switched,2.0,57.0,0.0,2635,full,KF + CV (goc)
MVI_40172,99,1,long,40,1.6,switched,67.0,243.0,0.0,2635,full,KF + CV (goc)
MVI_40172,99,2,medium,15,0.6,switched,243.0,807.0,0.0,2635,full,KF + CV (goc)
MVI_40172,100,0,long,2225,89.0,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,101,0,long,1489,59.56,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,101,1,long,148,5.92,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,101,2,long,526,21.04,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,101,3,short,2,0.08,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,101,4,short,9,0.36,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,101,5,medium,19,0.76,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,0,long,395,15.8,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,1,long,1062,42.48,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,2,short,7,0.28,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,3,short,1,0.04,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,4,short,2,0.08,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,5,long,53,2.12,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,6,short,5,0.2,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,7,medium,19,0.76,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,8,long,67,2.68,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,9,long,87,3.48,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,10,short,2,0.08,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,102,11,long,95,3.8,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,105,0,long,47,1.88,switched,3.0,66.0,0.0,2635,full,KF + CV (goc)
MVI_40172,105,1,long,42,1.68,switched,66.0,230.0,0.0,2635,full,KF + CV (goc)
MVI_40172,105,2,short,7,0.28,no_before,,,0.0,2635,full,KF + CV (goc)
MVI_40172,105,3,medium,20,0.8,switched,438.0,814.0,0.0,2635,full,KF + CV (goc)
MVI_40204,15,0,short,1,0.04,lost,25.0,,0.0,136,full,KF + CV (goc)
MVI_40204,35,0,medium,21,0.84,no_before,,,0.0,131,full,KF + CV (goc)
MVI_40204,35,1,short,9,0.36,no_before,,,0.0,131,full,KF + CV (goc)
MVI_40204,51,0,short,3,0.12,no_before,,,0.0,131,full,KF + CV (goc)
MVI_40204,51,1,short,6,0.24,no_before,,,0.1667,131,full,KF + CV (goc)
MVI_40204,51,2,short,1,0.04,lost,378.0,,0.0,131,full,KF + CV (goc)
MVI_40204,60,0,short,1,0.04,lost,298.0,,0.0,131,full,KF + CV (goc)
MVI_40204,60,1,short,1,0.04,no_before,,,0.0,131,full,KF + CV (goc)
MVI_40204,65,0,short,3,0.12,no_before,,,0.0,141,full,KF + CV (goc)
MVI_40204,71,0,medium,16,0.64,lost,567.0,,0.0,116,full,KF + CV (goc)
MVI_40204,71,1,short,1,0.04,no_before,,,0.0,116,full,KF + CV (goc)
MVI_40204,81,0,short,9,0.36,no_before,,,0.0,141,full,KF + CV (goc)
MVI_40204,81,1,short,3,0.12,no_before,,,0.0,141,full,KF + CV (goc)
MVI_40204,85,0,short,12,0.48,lost,709.0,,0.0,141,full,KF + CV (goc)
MVI_40204,85,1,short,7,0.28,lost,709.0,,0.0,141,full,KF + CV (goc)
MVI_40204,88,0,short,2,0.08,lost,730.0,,0.0,146,full,KF + CV (goc)
MVI_40204,88,1,short,1,0.04,lost,730.0,,0.0,146,full,KF + CV (goc)
MVI_40204,88,2,short,1,0.04,lost,730.0,,0.0,146,full,KF + CV (goc)
MVI_40204,90,0,short,8,0.32,preserved,666.0,666.0,0.75,146,full,KF + CV (goc)
MVI_40204,90,1,short,4,0.16,preserved,666.0,666.0,0.75,146,full,KF + CV (goc)
MVI_40204,90,2,short,1,0.04,lost,666.0,,1.0,146,full,KF + CV (goc)
MVI_40204,90,3,short,1,0.04,lost,666.0,,0.0,146,full,KF + CV (goc)
MVI_40204,90,4,medium,18,0.72,lost,666.0,,0.0,146,full,KF + CV (goc)
MVI_40204,98,0,long,53,2.12,lost,699.0,,0.0,156,full,KF + CV (goc)
MVI_40204,108,0,short,1,0.04,preserved,789.0,789.0,0.0,151,full,KF + CV (goc)
MVI_40204,116,0,short,1,0.04,no_before,,,0.0,146,full,KF + CV (goc)
MVI_40204,116,1,short,1,0.04,no_before,,,0.0,146,full,KF + CV (goc)
MVI_40204,128,0,short,10,0.4,lost,933.0,,0.0,131,full,KF + CV (goc)
MVI_40204,129,0,short,1,0.04,no_before,,,0.0,156,full,KF + CV (goc)
MVI_40204,129,1,short,2,0.08,no_before,,,0.0,156,full,KF + CV (goc)
MVI_40204,162,0,short,1,0.04,no_before,,,0.0,151,full,KF + CV (goc)
MVI_40204,162,1,short,1,0.04,no_before,,,0.0,151,full,KF + CV (goc)
MVI_40204,162,2,short,2,0.08,no_before,,,0.0,151,full,KF + CV (goc)
MVI_40204,162,3,medium,14,0.56,no_before,,,0.0,151,full,KF + CV (goc)
MVI_40204,165,0,short,6,0.24,switched,1394.0,1452.0,0.0,145,full,KF + CV (goc)
MVI_40204,168,0,short,1,0.04,preserved,1437.0,1437.0,1.0,120,full,KF + CV (goc)
MVI_40751,2,0,long,47,1.88,switched,1.0,28.0,0.0,1140,full,KF + CV (goc)
MVI_40751,21,0,short,12,0.48,lost,318.0,,0.0,625,full,KF + CV (goc)
MVI_40751,21,1,short,4,0.16,lost,318.0,,0.0,625,full,KF + CV (goc)
MVI_40751,21,2,short,4,0.16,no_before,,,0.0,625,full,KF + CV (goc)
MVI_40751,21,3,short,3,0.12,no_before,,,0.0,625,full,KF + CV (goc)
MVI_40751,21,4,short,2,0.08,no_before,,,0.0,625,full,KF + CV (goc)
MVI_40751,21,5,short,4,0.16,no_before,,,0.0,625,full,KF + CV (goc)
MVI_40751,21,6,short,4,0.16,no_before,,,0.0,625,full,KF + CV (goc)
MVI_63554,4,0,short,3,0.12,no_before,,,0.0,26,full,KF + CV (goc)
MVI_63554,4,1,short,6,0.24,no_before,,,0.0,26,full,KF + CV (goc)
MVI_63554,8,0,short,2,0.08,no_before,,,0.0,16,full,KF + CV (goc)
MVI_63554,9,0,medium,35,1.4,lost,16.0,,0.0,61,full,KF + CV (goc)
MVI_63554,20,0,short,1,0.04,lost,69.0,,0.0,66,full,KF + CV (goc)
MVI_63554,25,0,medium,19,0.76,lost,88.0,,0.0,56,full,KF + CV (goc)
MVI_63554,32,0,long,57,2.28,lost,141.0,,0.0,71,full,KF + CV (goc)
MVI_63554,36,0,long,49,1.96,lost,171.0,,0.0,66,full,KF + CV (goc)
MVI_63554,42,0,short,1,0.04,no_before,,,0.0,16,full,KF + CV (goc)
MVI_63554,43,0,long,55,2.2,lost,202.0,,0.0,71,full,KF + CV (goc)
MVI_63554,56,0,medium,30,1.2,no_before,,,0.0,51,full,KF + CV (goc)
MVI_63554,56,1,short,9,0.36,no_before,,,0.0,51,full,KF + CV (goc)
MVI_63554,61,0,short,1,0.04,no_before,,,0.0,66,full,KF + CV (goc)
MVI_63554,61,1,short,6,0.24,no_before,,,0.0,66,full,KF + CV (goc)
MVI_63554,64,0,medium,37,1.48,lost,323.0,,0.0,46,full,KF + CV (goc)
MVI_63554,68,0,long,51,2.04,lost,323.0,,0.0,66,full,KF + CV (goc)
MVI_63554,77,0,medium,20,0.8,lost,380.0,,0.0,61,full,KF + CV (goc)
MVI_63554,79,0,short,9,0.36,switched,387.0,410.0,0.2222,71,full,KF + CV (goc)
MVI_63554,82,0,long,47,1.88,lost,392.0,,0.0,56,full,KF + CV (goc)
MVI_63554,83,0,short,5,0.2,no_before,,,0.0,21,full,KF + CV (goc)
MVI_63554,86,0,long,43,1.72,no_before,,,0.0,56,full,KF + CV (goc)
MVI_63554,88,0,short,3,0.12,no_before,,,0.0,16,full,KF + CV (goc)
MVI_63554,92,0,medium,14,0.56,switched,435.0,468.0,0.0,56,full,KF + CV (goc)
MVI_63554,92,1,short,8,0.32,switched,435.0,468.0,0.0,56,full,KF + CV (goc)
MVI_63554,96,0,short,4,0.16,no_before,,,0.0,26,full,KF + CV (goc)
MVI_63554,101,0,long,42,1.68,lost,488.0,,0.0,51,full,KF + CV (goc)
MVI_63554,108,0,long,39,1.56,no_before,,,0.0,51,full,KF + CV (goc)
MVI_63554,115,0,short,3,0.12,lost,556.0,,0.0,61,full,KF + CV (goc)
MVI_63554,115,1,short,9,0.36,lost,556.0,,0.0,61,full,KF + CV (goc)
MVI_63554,116,0,short,2,0.08,no_before,,,0.0,26,full,KF + CV (goc)
MVI_63554,120,0,short,4,0.16,no_before,,,0.0,26,full,KF + CV (goc)
MVI_63554,124,0,medium,24,0.96,lost,606.0,,0.0,61,full,KF + CV (goc)
MVI_63554,124,1,medium,19,0.76,lost,606.0,,0.0,61,full,KF + CV (goc)
MVI_63554,129,0,short,2,0.08,no_before,,,0.0,21,full,KF + CV (goc)
MVI_63554,137,0,short,3,0.12,no_before,,,0.0,16,full,KF + CV (goc)
MVI_63554,147,0,medium,28,1.12,lost,705.0,,0.0,46,full,KF + CV (goc)
MVI_63554,151,0,short,1,0.04,no_before,,,0.0,21,full,KF + CV (goc)
MVI_63554,153,0,short,2,0.08,no_before,,,0.0,20,full,KF + CV (goc)
MVI_63554,155,0,medium,19,0.76,lost,730.0,,0.0,56,full,KF + CV (goc)
MVI_63554,165,0,medium,20,0.8,lost,769.0,,0.0,56,full,KF + CV (goc)
MVI_63554,165,1,medium,22,0.88,lost,769.0,,0.0,56,full,KF + CV (goc)
MVI_63554,171,0,medium,33,1.32,lost,813.0,,0.0,56,full,KF + CV (goc)
MVI_63554,174,0,short,2,0.08,no_before,,,0.0,16,full,KF + CV (goc)
MVI_63554,177,0,medium,13,0.52,no_before,,,0.0,56,full,KF + CV (goc)
MVI_63554,182,0,long,38,1.52,lost,856.0,,0.0,56,full,KF + CV (goc)
MVI_40131,1,0,long,120,4.8,switched,4.0,116.0,0.2583,486,partial,EKF init=0.10 (goc)
MVI_40131,12,0,long,81,3.24,no_before,,,0.4938,326,partial,EKF init=0.10 (goc)
MVI_40131,16,0,long,52,2.08,switched,70.0,93.0,0.1923,256,partial,EKF init=0.10 (goc)
MVI_40131,16,1,medium,22,0.88,preserved,93.0,93.0,1.0,256,partial,EKF init=0.10 (goc)
MVI_40131,17,0,long,64,2.56,no_before,,,0.375,171,partial,EKF init=0.10 (goc)
MVI_40131,19,0,medium,19,0.76,preserved,79.0,79.0,0.4211,1086,partial,EKF init=0.10 (goc)
MVI_40131,19,1,long,114,4.56,switched,79.0,407.0,0.2456,1086,partial,EKF init=0.10 (goc)
MVI_40131,19,2,medium,18,0.72,preserved,407.0,407.0,1.0,1086,partial,EKF init=0.10 (goc)
MVI_40131,19,3,short,6,0.24,preserved,407.0,407.0,1.0,1086,partial,EKF init=0.10 (goc)
MVI_40131,19,4,medium,13,0.52,preserved,495.0,495.0,1.0,1086,partial,EKF init=0.10 (goc)
MVI_40131,19,5,long,72,2.88,preserved,407.0,407.0,1.0,1086,partial,EKF init=0.10 (goc)
MVI_40131,19,6,medium,29,1.16,preserved,407.0,407.0,1.0,1086,partial,EKF init=0.10 (goc)
MVI_40131,20,0,short,5,0.2,no_before,,,0.0,406,partial,EKF init=0.10 (goc)
MVI_40131,20,1,long,62,2.48,no_before,,,0.0968,406,partial,EKF init=0.10 (goc)
MVI_40131,20,2,short,7,0.28,preserved,111.0,111.0,1.0,406,partial,EKF init=0.10 (goc)
MVI_40131,23,0,medium,25,1.0,no_before,,,0.24,226,partial,EKF init=0.10 (goc)
MVI_40131,25,0,long,177,7.08,switched,153.0,196.0,0.9209,321,partial,EKF init=0.10 (goc)
MVI_40131,26,0,long,84,3.36,switched,172.0,200.0,0.6548,231,partial,EKF init=0.10 (goc)
MVI_40131,29,0,long,102,4.08,switched,243.0,418.0,0.9412,816,partial,EKF init=0.10 (goc)
MVI_40131,30,0,short,9,0.36,preserved,214.0,214.0,1.0,296,partial,EKF init=0.10 (goc)
MVI_40131,30,1,long,51,2.04,preserved,214.0,214.0,0.902,296,partial,EKF init=0.10 (goc)
MVI_40131,31,0,medium,24,0.96,no_before,,,0.0,221,partial,EKF init=0.10 (goc)
MVI_40131,31,1,short,8,0.32,no_before,,,0.0,221,partial,EKF init=0.10 (goc)
MVI_40131,34,0,long,65,2.6,no_before,,,0.8769,281,partial,EKF init=0.10 (goc)
MVI_40131,35,0,long,97,3.88,switched,263.0,435.0,0.2784,456,partial,EKF init=0.10 (goc)
MVI_40131,35,1,medium,26,1.04,preserved,435.0,435.0,1.0,456,partial,EKF init=0.10 (goc)
MVI_40131,36,0,medium,29,1.16,no_before,,,0.6207,226,partial,EKF init=0.10 (goc)
MVI_40131,37,0,long,210,8.4,no_before,,,0.2381,421,partial,EKF init=0.10 (goc)
MVI_40131,37,1,medium,33,1.32,preserved,469.0,469.0,1.0,421,partial,EKF init=0.10 (goc)
MVI_40131,38,0,long,51,2.04,preserved,342.0,342.0,0.7843,306,partial,EKF init=0.10 (goc)
MVI_40131,39,0,long,100,4.0,no_before,,,0.86,241,partial,EKF init=0.10 (goc)
MVI_40131,39,1,long,55,2.2,preserved,331.0,331.0,1.0,241,partial,EKF init=0.10 (goc)
MVI_40131,40,0,long,119,4.76,no_before,,,0.7899,366,partial,EKF init=0.10 (goc)
MVI_40131,40,1,short,11,0.44,preserved,448.0,448.0,1.0,366,partial,EKF init=0.10 (goc)
MVI_40131,40,3,medium,15,0.6,preserved,448.0,448.0,1.0,366,partial,EKF init=0.10 (goc)
MVI_40131,40,4,short,8,0.32,preserved,448.0,448.0,1.0,366,partial,EKF init=0.10 (goc)
MVI_40131,41,0,long,43,1.72,no_before,,,0.6047,281,partial,EKF init=0.10 (goc)
MVI_40131,45,0,medium,25,1.0,no_before,,,0.2,206,partial,EKF init=0.10 (goc)
MVI_40131,60,0,medium,22,0.88,lost,696.0,,0.7273,116,partial,EKF init=0.10 (goc)
MVI_40131,62,0,medium,26,1.04,lost,711.0,,0.9231,95,partial,EKF init=0.10 (goc)
MVI_40131,65,0,long,60,2.4,no_before,,,0.0,60,partial,EKF init=0.10 (goc)
MVI_40171,1,0,medium,26,1.04,no_before,,,1.0,26,partial,EKF init=0.10 (goc)
MVI_40171,6,0,long,41,1.64,preserved,21.0,21.0,0.9512,71,partial,EKF init=0.10 (goc)
MVI_40171,7,0,long,56,2.24,no_before,,,0.2857,56,partial,EKF init=0.10 (goc)
MVI_40171,8,0,short,12,0.48,no_before,,,0.0,726,partial,EKF init=0.10 (goc)
MVI_40171,8,1,short,11,0.44,preserved,45.0,45.0,0.0,726,partial,EKF init=0.10 (goc)
MVI_40171,8,3,medium,26,1.04,preserved,45.0,45.0,1.0,726,partial,EKF init=0.10 (goc)
MVI_40171,8,4,medium,25,1.0,preserved,45.0,45.0,1.0,726,partial,EKF init=0.10 (goc)
MVI_40171,8,5,medium,18,0.72,preserved,45.0,45.0,1.0,726,partial,EKF init=0.10 (goc)
MVI_40171,8,6,short,12,0.48,preserved,45.0,45.0,1.0,726,partial,EKF init=0.10 (goc)
MVI_40171,8,7,medium,32,1.28,switched,45.0,180.0,1.0,726,partial,EKF init=0.10 (goc)
MVI_40171,8,8,medium,28,1.12,preserved,45.0,45.0,1.0,726,partial,EKF init=0.10 (goc)
MVI_40171,8,9,medium,16,0.64,preserved,45.0,45.0,1.0,726,partial,EKF init=0.10 (goc)
MVI_40171,9,1,short,10,0.4,preserved,52.0,52.0,0.9,61,partial,EKF init=0.10 (goc)
MVI_40171,11,0,medium,27,1.08,preserved,60.0,60.0,1.0,91,partial,EKF init=0.10 (goc)
MVI_40171,12,0,long,61,2.44,no_before,,,0.459,61,partial,EKF init=0.10 (goc)
MVI_40171,14,0,medium,31,1.24,switched,92.0,100.0,0.7742,86,partial,EKF init=0.10 (goc)
MVI_40171,15,0,long,66,2.64,no_before,,,0.5152,66,partial,EKF init=0.10 (goc)
MVI_40171,16,0,long,61,2.44,no_before,,,0.8361,61,partial,EKF init=0.10 (goc)
MVI_40171,17,0,short,11,0.44,no_before,,,0.2727,76,partial,EKF init=0.10 (goc)
MVI_40171,18,0,long,209,8.36,switched,152.0,193.0,0.1148,786,partial,EKF init=0.10 (goc)
MVI_40171,18,1,short,11,0.44,preserved,193.0,193.0,0.7273,786,partial,EKF init=0.10 (goc)
MVI_40171,18,2,short,4,0.16,preserved,193.0,193.0,1.0,786,partial,EKF init=0.10 (goc)
MVI_40171,18,3,short,4,0.16,preserved,193.0,193.0,0.5,786,partial,EKF init=0.10 (goc)
MVI_40171,18,4,short,4,0.16,preserved,193.0,193.0,1.0,786,partial,EKF init=0.10 (goc)
MVI_40171,19,0,long,61,2.44,no_before,,,0.8361,61,partial,EKF init=0.10 (goc)
MVI_40171,22,0,long,69,2.76,lost,168.0,,0.7826,71,partial,EKF init=0.10 (goc)
MVI_40171,23,0,long,62,2.48,preserved,187.0,187.0,0.8387,66,partial,EKF init=0.10 (goc)
MVI_40171,25,0,long,66,2.64,no_before,,,0.7424,66,partial,EKF init=0.10 (goc)
MVI_40171,26,0,long,47,1.88,no_before,,,0.8298,56,partial,EKF init=0.10 (goc)
MVI_40171,27,0,medium,30,1.2,no_before,,,0.3667,76,partial,EKF init=0.10 (goc)
MVI_40171,28,0,medium,21,0.84,no_before,,,0.9048,76,partial,EKF init=0.10 (goc)
MVI_40171,29,0,long,53,2.12,no_before,,,0.7358,56,partial,EKF init=0.10 (goc)
MVI_40171,31,0,medium,26,1.04,preserved,285.0,285.0,1.0,96,partial,EKF init=0.10 (goc)
MVI_40171,34,0,long,66,2.64,lost,323.0,,0.8788,71,partial,EKF init=0.10 (goc)
MVI_40171,35,0,long,62,2.48,preserved,331.0,331.0,0.871,76,partial,EKF init=0.10 (goc)
MVI_40171,36,0,long,66,2.64,no_before,,,0.6364,66,partial,EKF init=0.10 (goc)
MVI_40171,38,0,short,8,0.32,no_before,,,0.0,185,partial,EKF init=0.10 (goc)
MVI_40171,39,0,long,70,2.8,lost,382.0,,0.7571,71,partial,EKF init=0.10 (goc)
MVI_40171,40,0,medium,23,0.92,lost,404.0,,1.0,45,partial,EKF init=0.10 (goc)
MVI_40171,41,0,long,99,3.96,switched,6.0,304.0,0.101,1150,partial,EKF init=0.10 (goc)
MVI_40171,41,1,long,52,2.08,switched,304.0,406.0,0.0769,1150,partial,EKF init=0.10 (goc)
MVI_40171,42,0,long,1150,46.0,no_before,,,0.0,1150,partial,EKF init=0.10 (goc)
MVI_40171,43,0,long,1150,46.0,no_before,,,0.0,1150,partial,EKF init=0.10 (goc)
MVI_40171,44,0,long,1150,46.0,no_before,,,0.0,1150,partial,EKF init=0.10 (goc)
MVI_40172,16,0,long,180,7.2,no_before,,,0.0111,227,partial,EKF init=0.10 (goc)
MVI_40172,35,0,long,39,1.56,no_before,,,0.8974,46,partial,EKF init=0.10 (goc)
MVI_40172,36,0,medium,37,1.48,no_before,,,0.973,41,partial,EKF init=0.10 (goc)
MVI_40172,40,0,medium,29,1.16,preserved,520.0,520.0,0.5517,71,partial,EKF init=0.10 (goc)
MVI_40172,41,0,long,39,1.56,lost,524.0,,0.4615,41,partial,EKF init=0.10 (goc)
MVI_40172,47,0,long,48,1.92,lost,558.0,,0.8958,51,partial,EKF init=0.10 (goc)
MVI_40172,50,0,long,51,2.04,no_before,,,0.7451,51,partial,EKF init=0.10 (goc)
MVI_40172,51,0,short,10,0.4,switched,572.0,575.0,0.5,81,partial,EKF init=0.10 (goc)
MVI_40172,56,0,medium,28,1.12,lost,604.0,,1.0,61,partial,EKF init=0.10 (goc)
MVI_40172,57,0,medium,37,1.48,preserved,610.0,610.0,1.0,51,partial,EKF init=0.10 (goc)
MVI_40172,60,0,long,44,1.76,preserved,624.0,624.0,0.7955,66,partial,EKF init=0.10 (goc)
MVI_40172,61,0,medium,13,0.52,preserved,625.0,625.0,1.0,36,partial,EKF init=0.10 (goc)
MVI_40172,63,0,long,46,1.84,no_before,,,0.7391,46,partial,EKF init=0.10 (goc)
MVI_40172,65,0,medium,29,1.16,switched,643.0,667.0,0.3448,46,partial,EKF init=0.10 (goc)
MVI_40172,67,0,medium,31,1.24,no_before,,,0.6774,41,partial,EKF init=0.10 (goc)
MVI_40172,79,0,long,114,4.56,no_before,,,0.0526,201,partial,EKF init=0.10 (goc)
MVI_40172,95,0,long,40,1.6,lost,849.0,,0.85,41,partial,EKF init=0.10 (goc)
MVI_40172,96,0,long,50,2.0,no_before,,,0.88,50,partial,EKF init=0.10 (goc)
MVI_40172,99,0,long,50,2.0,switched,2.0,56.0,0.12,2635,partial,EKF init=0.10 (goc)
MVI_40172,99,1,long,74,2.96,switched,56.0,244.0,0.0811,2635,partial,EKF init=0.10 (goc)
MVI_40172,99,2,long,40,1.6,switched,244.0,814.0,0.125,2635,partial,EKF init=0.10 (goc)
MVI_40172,100,0,long,2635,105.4,no_before,,,0.0,2635,partial,EKF init=0.10 (goc)
MVI_40172,101,0,long,2635,105.4,no_before,,,0.0,2635,partial,EKF init=0.10 (goc)
MVI_40172,102,0,long,2635,105.4,no_before,,,0.0,2635,partial,EKF init=0.10 (goc)
MVI_40172,105,0,long,52,2.08,switched,3.0,65.0,0.0385,2635,partial,EKF init=0.10 (goc)
